date,dam,storage_bcm,hei,forced_release_bcm,peak_release_cusecs,release_day1_cusecs,inflow_day1_cusecs,rain_day1_mm,day_of_exhaustion,storage_basis,reanchor_gap_bcm
2020-09-25,Bhakra,4.638414409225553,-0.20603276237573948,0.0,0.0,0.0,37166.14936436043,0.0159694598855058,,model,
2020-09-26,Bhakra,4.643723949079251,-0.20579660854202175,0.0,0.0,0.0,36184.77163738333,0.0,,model,
2020-09-27,Bhakra,4.646632474185181,-0.20556045470830395,0.0,0.0,0.0,36010.130083111646,0.0,,model,
2020-09-28,Bhakra,4.6491137255351935,-0.20532430087458614,0.0,0.0,0.0,35563.29774666311,0.0,,model,
2020-09-29,Bhakra,4.65050176781789,-0.20508814704086836,0.0,0.0,0.0,35560.44870965542,0.0,,model,
2020-09-30,Bhakra,4.495,-0.2316778840863872,0.0,0.0,0.0,35560.44870965542,0.0,,cwc,0.15688283971631556
2021-06-01,Bhakra,0.5310229629629634,-0.8763260490058544,0.0,0.0,0.0,39665.80364074844,0.4305982136563107,,cwc_level,
2021-06-02,Bhakra,0.5424480958415989,-0.875548735615685,0.0,0.0,0.0,39126.29718956466,1.8732889852362768,,model,
2021-06-03,Bhakra,0.513,-0.8837885780468241,0.0,0.0,0.0,37950.8254241117,0.1931561710946912,,cwc,0.0395532854301025
2021-06-04,Bhakra,0.5202293091126633,-0.8833817926143887,0.0,0.0,0.0,36244.14352822979,0.1140671540462664,,model,
2021-06-05,Bhakra,0.523283092034831,-0.8816880947293311,0.0,0.0,0.0,36457.95269266554,0.4119765941231968,,model,
2021-06-06,Bhakra,0.5268599752301215,-0.8788401387978416,0.0,0.0,0.0,36428.92839325697,0.6007276048234581,,model,
2021-06-07,Bhakra,0.5303658482842524,-0.8732475425377649,0.0,0.0,0.0,35972.663099487734,0.0127684342400945,,model,
2021-06-08,Bhakra,0.5327554338283647,-0.8672625223734477,0.0,0.0,0.0,35745.86283199051,0.0,,model,
2021-06-09,Bhakra,0.5345901353842943,-0.861286937410914,0.0,0.0,0.0,38118.27646071458,2.4972131747204003,,model,
2021-06-10,Bhakra,0.55939,-0.8534482882251746,0.0,0.0,0.0,40246.14266858395,3.365126344852729,,cwc,-0.017160873891812978
2021-06-11,Bhakra,0.5722349761522656,-0.8488170873248942,0.0,0.0,0.0,45305.86690096644,7.082271699054421,,model,
2021-06-12,Bhakra,0.5974589498786989,-0.8412753460159813,0.0,0.0,0.0,46029.29747836152,4.52123831564803,,model,
2021-06-13,Bhakra,0.6244528511646892,-0.8306655631742853,0.0,0.0,0.0,46011.90375336077,4.4762994041851485,,model,
2021-06-14,Bhakra,0.6514041973884466,-0.8142441606627401,0.0,0.0,0.0,42432.20654212287,1.0772284519593789,,model,
2021-06-15,Bhakra,0.6695975439547202,-0.798542079473911,0.0,0.0,0.0,43533.54163554061,4.196765969855695,,model,
2021-06-16,Bhakra,0.6904853900280044,-0.788318294493023,0.0,0.0,0.0,48899.10144368773,7.438044407487023,,model,
2021-06-17,Bhakra,0.724,-0.783207951885171,0.0,0.0,0.0,54555.01341426298,10.251825485381634,,cwc,0.0005004835160806742
2021-06-18,Bhakra,0.7718527094030625,-0.780778056258169,0.0,0.0,0.0,65268.69147497465,14.723384448986472,,model,
2021-06-19,Bhakra,0.8459172415523448,-0.779160260895081,0.0,0.0,0.0,63942.62791411052,8.39931181023255,,model,
2021-06-20,Bhakra,0.9167374590217736,-0.7776205883762602,0.0,0.0,0.0,53843.429200609855,2.7230361596747583,,model,
2021-06-21,Bhakra,0.9628492238891138,-0.7751569685881283,0.0,0.0,0.0,44621.400758733136,0.2425524709875998,,model,
2021-06-22,Bhakra,0.9863985994902029,-0.7735675084369902,0.0,0.0,0.0,39475.45157613697,0.5472560511794824,,model,
2021-06-23,Bhakra,0.9973580216625155,-0.7723864234459481,0.0,0.0,0.0,37978.35072046093,1.0030967117356795,,model,
2021-06-24,Bhakra,0.764,-0.8249076994423078,0.0,0.0,0.0,37834.331832403215,1.3365680779716735,,cwc,0.2406546734921109
2021-06-25,Bhakra,0.7709442987399762,-0.8240429535905706,0.0,0.0,0.0,39537.62181881257,2.8468177126315224,,model,
2021-06-26,Bhakra,0.7820558251076797,-0.823302040317092,0.0,0.0,0.0,37926.11496591089,0.4109942347664541,,model,
