date,district,acq_fraction,bbox_fraction,era
2016-09-23,Sangrur,1.0,1.0,era_unreliable
2016-09-23,Tarn Taran,1.0,1.0,era_unreliable
2016-09-24,Amritsar,1.0,1.0,era_unreliable
2016-09-24,Barnala,1.0,1.0,era_unreliable
2016-09-24,Bathinda,1.0,1.0,era_unreliable
2016-09-24,Faridkot,1.0,1.0,era_unreliable
2016-09-24,Fatehgarh Sahib,1.0,1.0,era_unreliable
2016-09-24,Firozpur,1.0,1.0,era_unreliable
2016-09-24,Gurdaspur,1.0,1.0,era_unreliable
2016-09-24,Hoshiarpur,1.0,1.0,era_unreliable
2016-09-24,Jalandhar,1.0,1.0,era_unreliable
2016-09-24,Kapurthala,1.0,1.0,era_unreliable
2016-09-24,Ludhiana,1.0,1.0,era_unreliable
2016-09-24,Mansa,1.0,1.0,era_unreliable
2016-09-24,Moga,1.0,1.0,era_unreliable
2016-09-24,Muktsar,1.0,1.0,era_unreliable
2016-09-24,Nawanshahr,1.0,1.0,era_unreliable
2016-09-24,Patiala,1.0,1.0,era_unreliable
2016-09-24,Rupnagar,1.0,1.0,era_unreliable
2016-09-24,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2016-09-24,Sangrur,1.0,1.0,era_unreliable
2016-09-24,Tarn Taran,1.0,1.0,era_unreliable
2016-09-25,Amritsar,1.0,1.0,era_unreliable
2016-09-25,Barnala,1.0,1.0,era_unreliable
2016-09-25,Bathinda,1.0,1.0,era_unreliable
2016-09-25,Faridkot,1.0,1.0,era_unreliable
2016-09-25,Fatehgarh Sahib,1.0,1.0,era_unreliable
2016-09-25,Firozpur,1.0,1.0,era_unreliable
2016-09-25,Gurdaspur,1.0,1.0,era_unreliable
2016-09-25,Hoshiarpur,1.0,1.0,era_unreliable
2016-09-25,Jalandhar,1.0,1.0,era_unreliable
2016-09-25,Kapurthala,1.0,1.0,era_unreliable
2016-09-25,Ludhiana,1.0,1.0,era_unreliable
2016-09-25,Mansa,1.0,1.0,era_unreliable
2016-09-25,Moga,1.0,1.0,era_unreliable
2016-09-25,Muktsar,1.0,1.0,era_unreliable
2016-09-25,Nawanshahr,1.0,1.0,era_unreliable
2016-09-25,Patiala,1.0,1.0,era_unreliable
2016-09-25,Rupnagar,1.0,1.0,era_unreliable
2016-09-25,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2016-09-25,Sangrur,1.0,1.0,era_unreliable
2016-09-25,Tarn Taran,1.0,1.0,era_unreliable
2016-09-26,Amritsar,1.0,1.0,era_unreliable
2016-09-26,Barnala,1.0,1.0,era_unreliable
2016-09-26,Bathinda,1.0,1.0,era_unreliable
2016-09-26,Faridkot,1.0,1.0,era_unreliable
2016-09-26,Fatehgarh Sahib,1.0,1.0,era_unreliable
2016-09-26,Firozpur,1.0,1.0,era_unreliable
2016-09-26,Gurdaspur,1.0,1.0,era_unreliable
2016-09-26,Hoshiarpur,1.0,1.0,era_unreliable
2016-09-26,Jalandhar,1.0,1.0,era_unreliable
2016-09-26,Kapurthala,1.0,1.0,era_unreliable
2016-09-26,Ludhiana,1.0,1.0,era_unreliable
2016-09-26,Mansa,1.0,1.0,era_unreliable
2016-09-26,Moga,1.0,1.0,era_unreliable
2016-09-26,Muktsar,1.0,1.0,era_unreliable
2016-09-26,Nawanshahr,1.0,1.0,era_unreliable
2016-09-26,Patiala,1.0,1.0,era_unreliable
2016-09-26,Rupnagar,1.0,1.0,era_unreliable
2016-09-26,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2016-09-26,Sangrur,1.0,1.0,era_unreliable
2016-09-26,Tarn Taran,1.0,1.0,era_unreliable
2016-09-27,Amritsar,1.0,1.0,era_unreliable
2016-09-27,Barnala,1.0,1.0,era_unreliable
2016-09-27,Bathinda,1.0,1.0,era_unreliable
2016-09-27,Faridkot,1.0,1.0,era_unreliable
2016-09-27,Fatehgarh Sahib,1.0,1.0,era_unreliable
2016-09-27,Firozpur,1.0,1.0,era_unreliable
2016-09-27,Gurdaspur,1.0,1.0,era_unreliable
2016-09-27,Hoshiarpur,1.0,1.0,era_unreliable
2016-09-27,Jalandhar,1.0,1.0,era_unreliable
2016-09-27,Kapurthala,1.0,1.0,era_unreliable
2016-09-27,Ludhiana,1.0,1.0,era_unreliable
2016-09-27,Mansa,1.0,1.0,era_unreliable
2016-09-27,Moga,1.0,1.0,era_unreliable
2016-09-27,Muktsar,1.0,1.0,era_unreliable
2016-09-27,Nawanshahr,1.0,1.0,era_unreliable
2016-09-27,Patiala,1.0,1.0,era_unreliable
2016-09-27,Rupnagar,1.0,1.0,era_unreliable
2016-09-27,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2016-09-27,Sangrur,1.0,1.0,era_unreliable
2016-09-27,Tarn Taran,1.0,1.0,era_unreliable
2016-09-28,Amritsar,1.0,1.0,era_unreliable
2016-09-28,Barnala,1.0,1.0,era_unreliable
2016-09-28,Bathinda,1.0,1.0,era_unreliable
2016-09-28,Faridkot,1.0,1.0,era_unreliable
2016-09-28,Fatehgarh Sahib,1.0,1.0,era_unreliable
2016-09-28,Firozpur,1.0,1.0,era_unreliable
2016-09-28,Gurdaspur,1.0,1.0,era_unreliable
2016-09-28,Hoshiarpur,1.0,1.0,era_unreliable
2016-09-28,Jalandhar,1.0,1.0,era_unreliable
2016-09-28,Kapurthala,1.0,1.0,era_unreliable
2016-09-28,Ludhiana,1.0,1.0,era_unreliable
2016-09-28,Mansa,1.0,1.0,era_unreliable
2016-09-28,Moga,1.0,1.0,era_unreliable
2016-09-28,Muktsar,1.0,1.0,era_unreliable
2016-09-28,Nawanshahr,1.0,1.0,era_unreliable
2016-09-28,Patiala,1.0,1.0,era_unreliable
2016-09-28,Rupnagar,1.0,1.0,era_unreliable
2016-09-28,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2016-09-28,Sangrur,1.0,1.0,era_unreliable
2016-09-28,Tarn Taran,1.0,1.0,era_unreliable
2016-09-29,Amritsar,1.0,1.0,era_unreliable
2016-09-29,Barnala,1.0,1.0,era_unreliable
2016-09-29,Bathinda,1.0,1.0,era_unreliable
2016-09-29,Faridkot,1.0,1.0,era_unreliable
2016-09-29,Fatehgarh Sahib,1.0,1.0,era_unreliable
2016-09-29,Firozpur,1.0,1.0,era_unreliable
2016-09-29,Gurdaspur,1.0,1.0,era_unreliable
2016-09-29,Hoshiarpur,1.0,1.0,era_unreliable
2016-09-29,Jalandhar,1.0,1.0,era_unreliable
2016-09-29,Kapurthala,1.0,1.0,era_unreliable
2016-09-29,Ludhiana,1.0,1.0,era_unreliable
2016-09-29,Mansa,1.0,1.0,era_unreliable
2016-09-29,Moga,1.0,1.0,era_unreliable
2016-09-29,Muktsar,1.0,1.0,era_unreliable
2016-09-29,Nawanshahr,1.0,1.0,era_unreliable
2016-09-29,Patiala,1.0,1.0,era_unreliable
2016-09-29,Rupnagar,1.0,1.0,era_unreliable
2016-09-29,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2016-09-29,Sangrur,1.0,1.0,era_unreliable
2016-09-29,Tarn Taran,1.0,1.0,era_unreliable
2017-06-15,Amritsar,1.0,1.0,era_unreliable
2017-06-15,Barnala,1.0,1.0,era_unreliable
2017-06-15,Bathinda,1.0,1.0,era_unreliable
2017-06-15,Faridkot,1.0,1.0,era_unreliable
2017-06-15,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-15,Firozpur,1.0,1.0,era_unreliable
2017-06-15,Gurdaspur,1.0,1.0,era_unreliable
2017-06-15,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-15,Jalandhar,1.0,1.0,era_unreliable
2017-06-15,Kapurthala,1.0,1.0,era_unreliable
2017-06-15,Ludhiana,1.0,1.0,era_unreliable
2017-06-15,Mansa,1.0,1.0,era_unreliable
2017-06-15,Moga,1.0,1.0,era_unreliable
2017-06-15,Muktsar,1.0,1.0,era_unreliable
2017-06-15,Nawanshahr,1.0,1.0,era_unreliable
2017-06-15,Patiala,1.0,1.0,era_unreliable
2017-06-15,Rupnagar,1.0,1.0,era_unreliable
2017-06-15,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-15,Sangrur,1.0,1.0,era_unreliable
2017-06-15,Tarn Taran,1.0,1.0,era_unreliable
2017-06-16,Amritsar,1.0,1.0,era_unreliable
2017-06-16,Barnala,1.0,1.0,era_unreliable
2017-06-16,Bathinda,1.0,1.0,era_unreliable
2017-06-16,Faridkot,1.0,1.0,era_unreliable
2017-06-16,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-16,Firozpur,1.0,1.0,era_unreliable
2017-06-16,Gurdaspur,1.0,1.0,era_unreliable
2017-06-16,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-16,Jalandhar,1.0,1.0,era_unreliable
2017-06-16,Kapurthala,1.0,1.0,era_unreliable
2017-06-16,Ludhiana,1.0,1.0,era_unreliable
2017-06-16,Mansa,1.0,1.0,era_unreliable
2017-06-16,Moga,1.0,1.0,era_unreliable
2017-06-16,Muktsar,1.0,1.0,era_unreliable
2017-06-16,Nawanshahr,1.0,1.0,era_unreliable
2017-06-16,Patiala,1.0,1.0,era_unreliable
2017-06-16,Rupnagar,1.0,1.0,era_unreliable
2017-06-16,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-16,Sangrur,1.0,1.0,era_unreliable
2017-06-16,Tarn Taran,1.0,1.0,era_unreliable
2017-06-17,Amritsar,1.0,1.0,era_unreliable
2017-06-17,Barnala,1.0,1.0,era_unreliable
2017-06-17,Bathinda,1.0,1.0,era_unreliable
2017-06-17,Faridkot,1.0,1.0,era_unreliable
2017-06-17,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-17,Firozpur,1.0,1.0,era_unreliable
2017-06-17,Gurdaspur,1.0,1.0,era_unreliable
2017-06-17,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-17,Jalandhar,1.0,1.0,era_unreliable
2017-06-17,Kapurthala,1.0,1.0,era_unreliable
2017-06-17,Ludhiana,1.0,1.0,era_unreliable
2017-06-17,Mansa,1.0,1.0,era_unreliable
2017-06-17,Moga,1.0,1.0,era_unreliable
2017-06-17,Muktsar,1.0,1.0,era_unreliable
2017-06-17,Nawanshahr,1.0,1.0,era_unreliable
2017-06-17,Patiala,1.0,1.0,era_unreliable
2017-06-17,Rupnagar,1.0,1.0,era_unreliable
2017-06-17,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-17,Sangrur,1.0,1.0,era_unreliable
2017-06-17,Tarn Taran,1.0,1.0,era_unreliable
2017-06-18,Amritsar,1.0,1.0,era_unreliable
2017-06-18,Barnala,1.0,1.0,era_unreliable
2017-06-18,Bathinda,1.0,1.0,era_unreliable
2017-06-18,Faridkot,1.0,1.0,era_unreliable
2017-06-18,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-18,Firozpur,1.0,1.0,era_unreliable
2017-06-18,Gurdaspur,1.0,1.0,era_unreliable
2017-06-18,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-18,Jalandhar,1.0,1.0,era_unreliable
2017-06-18,Kapurthala,1.0,1.0,era_unreliable
2017-06-18,Ludhiana,1.0,1.0,era_unreliable
2017-06-18,Mansa,1.0,1.0,era_unreliable
2017-06-18,Moga,1.0,1.0,era_unreliable
2017-06-18,Muktsar,1.0,1.0,era_unreliable
2017-06-18,Nawanshahr,1.0,1.0,era_unreliable
2017-06-18,Patiala,1.0,1.0,era_unreliable
2017-06-18,Rupnagar,1.0,1.0,era_unreliable
2017-06-18,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-18,Sangrur,1.0,1.0,era_unreliable
2017-06-18,Tarn Taran,1.0,1.0,era_unreliable
2017-06-19,Amritsar,1.0,1.0,era_unreliable
2017-06-19,Barnala,1.0,1.0,era_unreliable
2017-06-19,Bathinda,1.0,1.0,era_unreliable
2017-06-19,Faridkot,1.0,1.0,era_unreliable
2017-06-19,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-19,Firozpur,1.0,1.0,era_unreliable
2017-06-19,Gurdaspur,1.0,1.0,era_unreliable
2017-06-19,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-19,Jalandhar,1.0,1.0,era_unreliable
2017-06-19,Kapurthala,1.0,1.0,era_unreliable
2017-06-19,Ludhiana,1.0,1.0,era_unreliable
2017-06-19,Mansa,1.0,1.0,era_unreliable
2017-06-19,Moga,1.0,1.0,era_unreliable
2017-06-19,Muktsar,1.0,1.0,era_unreliable
2017-06-19,Nawanshahr,1.0,1.0,era_unreliable
2017-06-19,Patiala,1.0,1.0,era_unreliable
2017-06-19,Rupnagar,1.0,1.0,era_unreliable
2017-06-19,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-19,Sangrur,1.0,1.0,era_unreliable
2017-06-19,Tarn Taran,1.0,1.0,era_unreliable
2017-06-20,Amritsar,1.0,1.0,era_unreliable
2017-06-20,Barnala,1.0,1.0,era_unreliable
2017-06-20,Bathinda,1.0,1.0,era_unreliable
2017-06-20,Faridkot,1.0,1.0,era_unreliable
2017-06-20,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-20,Firozpur,1.0,1.0,era_unreliable
2017-06-20,Gurdaspur,1.0,1.0,era_unreliable
2017-06-20,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-20,Jalandhar,1.0,1.0,era_unreliable
2017-06-20,Kapurthala,1.0,1.0,era_unreliable
2017-06-20,Ludhiana,1.0,1.0,era_unreliable
2017-06-20,Mansa,1.0,1.0,era_unreliable
2017-06-20,Moga,1.0,1.0,era_unreliable
2017-06-20,Muktsar,1.0,1.0,era_unreliable
2017-06-20,Nawanshahr,1.0,1.0,era_unreliable
2017-06-20,Patiala,1.0,1.0,era_unreliable
2017-06-20,Rupnagar,1.0,1.0,era_unreliable
2017-06-20,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-20,Sangrur,1.0,1.0,era_unreliable
2017-06-20,Tarn Taran,1.0,1.0,era_unreliable
2017-06-21,Amritsar,1.0,1.0,era_unreliable
2017-06-21,Barnala,1.0,1.0,era_unreliable
2017-06-21,Bathinda,1.0,1.0,era_unreliable
2017-06-21,Faridkot,1.0,1.0,era_unreliable
2017-06-21,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-21,Firozpur,1.0,1.0,era_unreliable
2017-06-21,Gurdaspur,1.0,1.0,era_unreliable
2017-06-21,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-21,Jalandhar,1.0,1.0,era_unreliable
2017-06-21,Kapurthala,1.0,1.0,era_unreliable
2017-06-21,Ludhiana,1.0,1.0,era_unreliable
2017-06-21,Mansa,1.0,1.0,era_unreliable
2017-06-21,Moga,1.0,1.0,era_unreliable
2017-06-21,Muktsar,1.0,1.0,era_unreliable
2017-06-21,Nawanshahr,1.0,1.0,era_unreliable
2017-06-21,Patiala,1.0,1.0,era_unreliable
2017-06-21,Rupnagar,1.0,1.0,era_unreliable
2017-06-21,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-21,Sangrur,1.0,1.0,era_unreliable
2017-06-21,Tarn Taran,1.0,1.0,era_unreliable
2017-06-22,Amritsar,1.0,1.0,era_unreliable
2017-06-22,Barnala,1.0,1.0,era_unreliable
2017-06-22,Bathinda,1.0,1.0,era_unreliable
2017-06-22,Faridkot,1.0,1.0,era_unreliable
2017-06-22,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-22,Firozpur,1.0,1.0,era_unreliable
2017-06-22,Gurdaspur,1.0,1.0,era_unreliable
2017-06-22,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-22,Jalandhar,1.0,1.0,era_unreliable
2017-06-22,Kapurthala,1.0,1.0,era_unreliable
2017-06-22,Ludhiana,1.0,1.0,era_unreliable
2017-06-22,Mansa,1.0,1.0,era_unreliable
2017-06-22,Moga,1.0,1.0,era_unreliable
2017-06-22,Muktsar,1.0,1.0,era_unreliable
2017-06-22,Nawanshahr,1.0,1.0,era_unreliable
2017-06-22,Patiala,1.0,1.0,era_unreliable
2017-06-22,Rupnagar,1.0,1.0,era_unreliable
2017-06-22,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-22,Sangrur,1.0,1.0,era_unreliable
2017-06-22,Tarn Taran,1.0,1.0,era_unreliable
2017-06-23,Amritsar,1.0,1.0,era_unreliable
2017-06-23,Barnala,1.0,1.0,era_unreliable
2017-06-23,Bathinda,1.0,1.0,era_unreliable
2017-06-23,Faridkot,1.0,1.0,era_unreliable
2017-06-23,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-23,Firozpur,1.0,1.0,era_unreliable
2017-06-23,Gurdaspur,1.0,1.0,era_unreliable
2017-06-23,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-23,Jalandhar,1.0,1.0,era_unreliable
2017-06-23,Kapurthala,1.0,1.0,era_unreliable
2017-06-23,Ludhiana,1.0,1.0,era_unreliable
2017-06-23,Mansa,1.0,1.0,era_unreliable
2017-06-23,Moga,1.0,1.0,era_unreliable
2017-06-23,Muktsar,1.0,1.0,era_unreliable
2017-06-23,Nawanshahr,1.0,1.0,era_unreliable
2017-06-23,Patiala,1.0,1.0,era_unreliable
2017-06-23,Rupnagar,1.0,1.0,era_unreliable
2017-06-23,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-23,Sangrur,1.0,1.0,era_unreliable
2017-06-23,Tarn Taran,1.0,1.0,era_unreliable
2017-06-24,Amritsar,1.0,1.0,era_unreliable
2017-06-24,Barnala,1.0,1.0,era_unreliable
2017-06-24,Bathinda,1.0,1.0,era_unreliable
2017-06-24,Faridkot,1.0,1.0,era_unreliable
2017-06-24,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-24,Firozpur,1.0,1.0,era_unreliable
2017-06-24,Gurdaspur,1.0,1.0,era_unreliable
2017-06-24,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-24,Jalandhar,1.0,1.0,era_unreliable
2017-06-24,Kapurthala,1.0,1.0,era_unreliable
2017-06-24,Ludhiana,1.0,1.0,era_unreliable
2017-06-24,Mansa,1.0,1.0,era_unreliable
2017-06-24,Moga,1.0,1.0,era_unreliable
2017-06-24,Muktsar,1.0,1.0,era_unreliable
2017-06-24,Nawanshahr,1.0,1.0,era_unreliable
2017-06-24,Patiala,1.0,1.0,era_unreliable
2017-06-24,Rupnagar,1.0,1.0,era_unreliable
2017-06-24,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-24,Sangrur,1.0,1.0,era_unreliable
2017-06-24,Tarn Taran,1.0,1.0,era_unreliable
2017-06-25,Amritsar,1.0,1.0,era_unreliable
2017-06-25,Barnala,1.0,1.0,era_unreliable
2017-06-25,Bathinda,1.0,1.0,era_unreliable
2017-06-25,Faridkot,1.0,1.0,era_unreliable
2017-06-25,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-25,Firozpur,1.0,1.0,era_unreliable
2017-06-25,Gurdaspur,1.0,1.0,era_unreliable
2017-06-25,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-25,Jalandhar,1.0,1.0,era_unreliable
2017-06-25,Kapurthala,1.0,1.0,era_unreliable
2017-06-25,Ludhiana,1.0,1.0,era_unreliable
2017-06-25,Mansa,1.0,1.0,era_unreliable
2017-06-25,Moga,1.0,1.0,era_unreliable
2017-06-25,Muktsar,1.0,1.0,era_unreliable
2017-06-25,Nawanshahr,1.0,1.0,era_unreliable
2017-06-25,Patiala,1.0,1.0,era_unreliable
2017-06-25,Rupnagar,1.0,1.0,era_unreliable
2017-06-25,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-25,Sangrur,1.0,1.0,era_unreliable
2017-06-25,Tarn Taran,1.0,1.0,era_unreliable
2017-06-26,Amritsar,1.0,1.0,era_unreliable
2017-06-26,Barnala,1.0,1.0,era_unreliable
2017-06-26,Bathinda,1.0,1.0,era_unreliable
2017-06-26,Faridkot,1.0,1.0,era_unreliable
2017-06-26,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-26,Firozpur,1.0,1.0,era_unreliable
2017-06-26,Gurdaspur,1.0,1.0,era_unreliable
2017-06-26,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-26,Jalandhar,1.0,1.0,era_unreliable
2017-06-26,Kapurthala,1.0,1.0,era_unreliable
2017-06-26,Ludhiana,1.0,1.0,era_unreliable
2017-06-26,Mansa,1.0,1.0,era_unreliable
2017-06-26,Moga,1.0,1.0,era_unreliable
2017-06-26,Muktsar,1.0,1.0,era_unreliable
2017-06-26,Nawanshahr,1.0,1.0,era_unreliable
2017-06-26,Patiala,1.0,1.0,era_unreliable
2017-06-26,Rupnagar,1.0,1.0,era_unreliable
2017-06-26,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-26,Sangrur,1.0,1.0,era_unreliable
2017-06-26,Tarn Taran,1.0,1.0,era_unreliable
2017-06-27,Amritsar,1.0,1.0,era_unreliable
2017-06-27,Barnala,1.0,1.0,era_unreliable
2017-06-27,Bathinda,1.0,1.0,era_unreliable
2017-06-27,Faridkot,1.0,1.0,era_unreliable
2017-06-27,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-27,Firozpur,1.0,1.0,era_unreliable
2017-06-27,Gurdaspur,1.0,1.0,era_unreliable
2017-06-27,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-27,Jalandhar,1.0,1.0,era_unreliable
2017-06-27,Kapurthala,1.0,1.0,era_unreliable
2017-06-27,Ludhiana,1.0,1.0,era_unreliable
2017-06-27,Mansa,1.0,1.0,era_unreliable
2017-06-27,Moga,1.0,1.0,era_unreliable
2017-06-27,Muktsar,1.0,1.0,era_unreliable
2017-06-27,Nawanshahr,1.0,1.0,era_unreliable
2017-06-27,Patiala,1.0,1.0,era_unreliable
2017-06-27,Rupnagar,1.0,1.0,era_unreliable
2017-06-27,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-27,Sangrur,1.0,1.0,era_unreliable
2017-06-27,Tarn Taran,1.0,1.0,era_unreliable
2017-06-28,Amritsar,1.0,1.0,era_unreliable
2017-06-28,Barnala,1.0,1.0,era_unreliable
2017-06-28,Bathinda,1.0,1.0,era_unreliable
2017-06-28,Faridkot,1.0,1.0,era_unreliable
2017-06-28,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-28,Firozpur,1.0,1.0,era_unreliable
2017-06-28,Gurdaspur,1.0,1.0,era_unreliable
2017-06-28,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-28,Jalandhar,1.0,1.0,era_unreliable
2017-06-28,Kapurthala,1.0,1.0,era_unreliable
2017-06-28,Ludhiana,1.0,1.0,era_unreliable
2017-06-28,Mansa,1.0,1.0,era_unreliable
2017-06-28,Moga,1.0,1.0,era_unreliable
2017-06-28,Muktsar,1.0,1.0,era_unreliable
2017-06-28,Nawanshahr,1.0,1.0,era_unreliable
2017-06-28,Patiala,1.0,1.0,era_unreliable
2017-06-28,Rupnagar,1.0,1.0,era_unreliable
2017-06-28,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-28,Sangrur,1.0,1.0,era_unreliable
2017-06-28,Tarn Taran,1.0,1.0,era_unreliable
2017-06-29,Amritsar,1.0,1.0,era_unreliable
2017-06-29,Barnala,1.0,1.0,era_unreliable
2017-06-29,Bathinda,1.0,1.0,era_unreliable
2017-06-29,Faridkot,1.0,1.0,era_unreliable
2017-06-29,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-29,Firozpur,1.0,1.0,era_unreliable
2017-06-29,Gurdaspur,1.0,1.0,era_unreliable
2017-06-29,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-29,Jalandhar,1.0,1.0,era_unreliable
2017-06-29,Kapurthala,1.0,1.0,era_unreliable
2017-06-29,Ludhiana,1.0,1.0,era_unreliable
2017-06-29,Mansa,1.0,1.0,era_unreliable
2017-06-29,Moga,1.0,1.0,era_unreliable
2017-06-29,Muktsar,1.0,1.0,era_unreliable
2017-06-29,Nawanshahr,1.0,1.0,era_unreliable
2017-06-29,Patiala,1.0,1.0,era_unreliable
2017-06-29,Rupnagar,1.0,1.0,era_unreliable
2017-06-29,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-29,Sangrur,1.0,1.0,era_unreliable
2017-06-29,Tarn Taran,1.0,1.0,era_unreliable
2017-06-30,Amritsar,1.0,1.0,era_unreliable
2017-06-30,Barnala,1.0,1.0,era_unreliable
2017-06-30,Bathinda,1.0,1.0,era_unreliable
2017-06-30,Faridkot,1.0,1.0,era_unreliable
2017-06-30,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-06-30,Firozpur,1.0,1.0,era_unreliable
2017-06-30,Gurdaspur,1.0,1.0,era_unreliable
2017-06-30,Hoshiarpur,1.0,1.0,era_unreliable
2017-06-30,Jalandhar,1.0,1.0,era_unreliable
2017-06-30,Kapurthala,1.0,1.0,era_unreliable
2017-06-30,Ludhiana,1.0,1.0,era_unreliable
2017-06-30,Mansa,1.0,1.0,era_unreliable
2017-06-30,Moga,1.0,1.0,era_unreliable
2017-06-30,Muktsar,1.0,1.0,era_unreliable
2017-06-30,Nawanshahr,1.0,1.0,era_unreliable
2017-06-30,Patiala,1.0,1.0,era_unreliable
2017-06-30,Rupnagar,1.0,1.0,era_unreliable
2017-06-30,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-06-30,Sangrur,1.0,1.0,era_unreliable
2017-06-30,Tarn Taran,1.0,1.0,era_unreliable
2017-07-01,Amritsar,1.0,1.0,era_unreliable
2017-07-01,Barnala,1.0,1.0,era_unreliable
2017-07-01,Bathinda,1.0,1.0,era_unreliable
2017-07-01,Faridkot,1.0,1.0,era_unreliable
2017-07-01,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-07-01,Firozpur,1.0,1.0,era_unreliable
2017-07-01,Gurdaspur,1.0,1.0,era_unreliable
2017-07-01,Hoshiarpur,1.0,1.0,era_unreliable
2017-07-01,Jalandhar,1.0,1.0,era_unreliable
2017-07-01,Kapurthala,1.0,1.0,era_unreliable
2017-07-01,Ludhiana,1.0,1.0,era_unreliable
2017-07-01,Mansa,1.0,1.0,era_unreliable
2017-07-01,Moga,1.0,1.0,era_unreliable
2017-07-01,Muktsar,1.0,1.0,era_unreliable
2017-07-01,Nawanshahr,1.0,1.0,era_unreliable
2017-07-01,Patiala,1.0,1.0,era_unreliable
2017-07-01,Rupnagar,1.0,1.0,era_unreliable
2017-07-01,Sahibzada Ajit Singh Nagar,1.0,1.0,era_unreliable
2017-07-01,Sangrur,1.0,1.0,era_unreliable
2017-07-01,Tarn Taran,1.0,1.0,era_unreliable
2017-07-02,Amritsar,1.0,1.0,era_unreliable
2017-07-02,Barnala,1.0,1.0,era_unreliable
2017-07-02,Bathinda,1.0,1.0,era_unreliable
2017-07-02,Faridkot,1.0,1.0,era_unreliable
2017-07-02,Fatehgarh Sahib,1.0,1.0,era_unreliable
2017-07-02,Firozpur,1.0,1.0,era_unreliable
2017-07-02,Gurdaspur,1.0,1.0,era_unreliable
2017-07-02,Hoshiarpur,1.0,1.0,era_unreliable
2017-07-02,Jalandhar,1.0,1.0,era_unreliable
2017-07-02,Kapurthala,1.0,1.0,era_unreliable
2017-07-02,Ludhiana,1.0,1.0,era_unreliable
2017-07-02,Mansa,1.0,1.0,era_unreliable
2017-07-02,Moga,1.0,1.0,era_unreliable
2017-07-02,Muktsar,1.0,1.0,era_unreliable
2017-07-02,Nawanshahr,1.0,1.0,era_unreliable
